id,YCoordi0te,XCoordi0te,elevation,slope,aspect,region,country,geometry,area,map_class
535,13.86960067,106.521455,138,0.001356553,3.141592654,Stœng Trêng,Cambodia,points,1,Forest stable
336,13.8827435,106.7843503,102,0.002579903,0.328687937,Rôtânôkiri,Cambodia,points,1,Forest stable
295,13.87534717,106.9096832,141,0.012750919,6.283185307,Rôtânôkiri,Cambodia,points,1,Forest stable
322,14.07332829,103.8749005,61,0.002500471,4.71238898,Siemréab,Cambodia,points,1,Forest stable
818,14.10265454,104.604629,75,0.006246252,3.097092475,Preah Vihéar,Cambodia,points,1,Forest stable
152,14.08134418,104.7916334,85,0.005587093,4.148877998,Preah Vihéar,Cambodia,points,1,Forest stable
272,14.08682209,104.9299125,69,0.004036882,1.949420109,Preah Vihéar,Cambodia,points,1,Forest stable
886,14.01641033,105.0424411,110,0.012082173,5.308416455,Preah Vihéar,Cambodia,points,1,Forest stable
2,14.12215683,105.1282731,86,0.003421014,4.347462369,Preah Vihéar,Cambodia,points,1,Forest stable
36,14.1315597,105.276226,111,0.0012901,5.954164748,Preah Vihéar,Cambodia,points,1,Forest stable
492,14.04333027,105.6384686,229,0.054501866,2.51599293,Preah Vihéar,Cambodia,points,1,Forest stable
688,14.08274808,105.7687887,108,0,0,Preah Vihéar,Cambodia,points,1,Forest stable
580,14.12945462,106.1282286,91,0,0,Stœng Trêng,Cambodia,points,1,Forest stable
899,14.08454594,106.6028171,92,0.009823739,4.345170333,Stœng Trêng,Cambodia,points,1,Forest stable
251,14.069864,106.6876982,120,0.012313224,4.467588381,Stœng Trêng,Cambodia,points,1,Forest stable
146,14.15007053,106.9757736,322,0.091305236,1.216750602,Rôtânôkiri,Cambodia,points,1,Forest stable
77,14.03815789,107.0687306,178,0.01539682,0.34028051,Rôtânôkiri,Cambodia,points,1,Forest stable
668,14.09913693,107.2045528,117,0.000582526,2.344267617,Rôtânôkiri,Cambodia,points,1,Forest stable
532,14.19934843,103.6111421,58,0.001855901,4.258388634,Otdar Mean Chey,Cambodia,points,1,Forest stable
105,14.1953441,103.7675038,56,0.00214991,4.029572234,Otdar Mean Chey,Cambodia,points,1,Forest stable
904,14.16816896,104.0059603,56,0.001855736,5.166432791,Otdar Mean Chey,Cambodia,points,1,Forest stable
538,14.31285611,104.5443356,98,0.00178165,2.563566221,Preah Vihéar,Cambodia,points,1,Forest stable
136,14.18562561,104.7435304,88,0.003654146,4.861434317,Preah Vihéar,Cambodia,points,1,Forest stable
383,14.28176559,104.8299243,92,0.001852804,1.792250629,Preah Vihéar,Cambodia,points,1,Forest stable
903,14.30229877,104.9614037,103,0.045095884,4.422776353,Preah Vihéar,Cambodia,points,1,Forest stable
691,14.264329,105.240636,131,0,0,Preah Vihéar,Cambodia,points,1,Forest stable
562,14.22855764,106.0651042,111,0.001919416,6.137825761,Stœng Trêng,Cambodia,points,1,Forest stable
511,14.28343031,106.3318738,92,0.0038085,3.068508086,Stœng Trêng,Cambodia,points,1,Forest stable
216,14.30451901,106.3968017,105,0.010406149,3.453989352,Stœng Trêng,Cambodia,points,1,Forest stable
788,14.19162088,106.609589,257,0.032669751,3.618799286,Stœng Trêng,Cambodia,points,1,Forest stable
731,14.29333003,106.7564586,743,0.046407193,5.002713855,Rôtânôkiri,Cambodia,points,1,Forest stable
277,14.23001032,106.9820798,721,0.079301903,2.263253299,Rôtânôkiri,Cambodia,points,1,Forest stable
283,14.26147981,107.0414334,415,0.033931764,3.818858363,Rôtânôkiri,Cambodia,points,1,Forest stable
644,14.16869304,107.2934283,152,0.031949171,3.630465962,Rôtânôkiri,Cambodia,points,1,Forest stable
404,14.19079351,107.3256698,167,0.0665862,2.419839798,Rôtânôkiri,Cambodia,points,1,Forest stable
929,14.38709905,104.755843,130,0.055395279,3.629885702,Preah Vihéar,Cambodia,points,1,Forest stable
320,14.45063626,106.2939422,188,0,0,Stœng Trêng,Cambodia,points,1,Forest stable
920,14.3537858,106.3850265,123,0.00752111,4.912113273,Stœng Trêng,Cambodia,points,1,Forest stable
663,14.32661715,106.5449269,342,0.008747211,5.55200257,Stœng Trêng,Cambodia,points,1,Forest stable
4,14.30886887,106.9190253,600,0.07271649,4.259429371,Rôtânôkiri,Cambodia,points,1,Forest stable
604,14.34602926,107.0843539,438,0.056610732,2.936456047,Rôtânôkiri,Cambodia,points,1,Forest stable
721,14.35085643,107.2835602,508,0.035216846,5.153999058,Rôtânôkiri,Cambodia,points,1,Forest stable
16,14.46735239,106.5442689,294,0.03612392,5.495779111,Stœng Trêng,Cambodia,points,1,Forest stable
524,14.46355561,107.4701247,679,0.045897009,3.855033363,Rôtânôkiri,Cambodia,points,1,Forest stable
483,10.6309029,103.5978871,100,0.006294052,0.131067765,Krong Preah Sihanouk,Cambodia,points,1,Ma0gement
153,10.68779708,103.5839003,103,0.008388806,2.512448269,Krong Preah Sihanouk,Cambodia,points,1,Ma0gement
406,10.70553591,104.144645,118,0.193212779,1.668017734,Kâmpôt,Cambodia,points,1,Ma0gement
117,11.46690551,105.7693736,12,0.002930532,3.378386765,Svay Rieng,Cambodia,points,1,Ma0gement
786,11.49653012,104.1355003,123,0.010863375,1.58328357,Kâmpóng Spœ,Cambodia,points,1,Ma0gement
194,12.33864219,104.7490338,32,0.009723024,3.815665168,Kâmpóng Chh0ng,Cambodia,points,1,Ma0gement
449,12.36765925,105.6954889,31,0.01206303,4.813767596,Kâmpóng Cham,Cambodia,points,1,Ma0gement
815,12.41461092,105.6850838,42,0.018228149,5.768865313,Kâmpóng Cham,Cambodia,points,1,Ma0gement
578,12.51925213,105.2355211,22,0.000429737,0.326992736,Kâmpóng Thum,Cambodia,points,1,Ma0gement
225,12.53448716,105.7251802,95,0.010211191,1.102156169,Kâmpóng Thum,Cambodia,points,1,Ma0gement
33,12.67211343,105.3191979,53,0.003261673,4.237211084,Kâmpóng Thum,Cambodia,points,1,Ma0gement
239,12.86037916,105.1597948,37,0.007782946,5.262620226,Kâmpóng Thum,Cambodia,points,1,Ma0gement
397,12.94622831,104.7622599,23,4.34E-19,4.71238898,Kâmpóng Thum,Cambodia,points,1,Ma0gement
769,12.98417498,105.1460654,42,0.004541248,0.580104073,Kâmpóng Thum,Cambodia,points,1,Ma0gement
249,13.11733558,102.95344,24,0.001486192,1.944545641,Batdâmbâng,Cambodia,points,1,Ma0gement
378,13.07064185,104.4682567,18,0.001558278,3.812124253,Siemréab,Cambodia,points,1,Ma0gement
23,13.06943616,104.6098633,22,0.001366247,3.794494947,Kâmpóng Thum,Cambodia,points,1,Ma0gement
774,13.11309836,106.2151977,79,0.00825589,3.309966277,Krâchéh,Cambodia,points,1,Ma0gement
900,13.13435379,104.5070375,28,0.001410035,4.518767302,Kâmpóng Thum,Cambodia,points,1,Ma0gement
7,13.14986733,104.671797,46,0.003527026,3.141592654,Kâmpóng Thum,Cambodia,points,1,Ma0gement
577,13.17757121,106.6700739,196,0.007825424,4.851516287,Môndól Kiri,Cambodia,points,1,Ma0gement
344,13.16988957,106.7476395,214,0.005274005,2.493703911,Môndól Kiri,Cambodia,points,1,Ma0gement
791,13.3156362,104.4510808,49,0.005162294,3.195263907,Siemréab,Cambodia,points,1,Ma0gement
437,13.41777286,104.1460493,61,0.01254515,1.982393822,Siemréab,Cambodia,points,1,Ma0gement
325,13.41436947,105.8324463,70,0.003335653,4.63096267,Stœng Trêng,Cambodia,points,1,Ma0gement
763,13.73356757,103.7471007,46,0.005516767,4.412857155,Siemréab,Cambodia,points,1,Ma0gement
849,13.70489675,106.0789274,85,0.007437954,3.780967249,Stœng Trêng,Cambodia,points,1,Ma0gement
679,13.84369143,103.7115906,42,0.002716939,3.938375066,Siemréab,Cambodia,points,1,Ma0gement
93,13.89287939,107.068756,183,0.016698426,1.374585622,Rôtânôkiri,Cambodia,points,1,Ma0gement
19,13.94497715,107.255841,124,0.008646416,4.073660517,Rôtânôkiri,Cambodia,points,1,Ma0gement
747,14.04214657,106.8910252,112,0.013870669,3.394616451,Rôtânôkiri,Cambodia,points,1,Ma0gement
934,14.07528435,107.115191,111,0.006069569,1.98482045,Rôtânôkiri,Cambodia,points,1,Ma0gement
294,10.43819738,104.4376685,2,0,0,Kâmpôt,Cambodia,points,1,Non Forest stable
34,10.59731281,103.6910991,92,0.02160876,3.34598747,Krong Preah Sihanouk,Cambodia,points,1,Non Forest stable
616,10.58891804,103.7411921,17,0.028515389,2.710219341,Krong Preah Sihanouk,Cambodia,points,1,Non Forest stable
772,10.55013006,104.3127549,16,0.008872427,4.218602264,Kep,Cambodia,points,1,Non Forest stable
258,10.52564326,104.4905985,6,0.000192838,0.790530309,Kâmpôt,Cambodia,points,1,Non Forest stable
744,10.54910757,104.610975,3,0.000192843,5.492627945,Kâmpôt,Cambodia,points,1,Non Forest stable
586,10.57119923,104.7039822,4,0.000192851,2.350994629,Kâmpôt,Cambodia,points,1,Non Forest stable
411,10.63923299,104.887029,4,0.00425384,1.312825213,Takêv,Cambodia,points,1,Non Forest stable
629,10.70935206,103.7009984,12,0.006366692,5.152605375,Krong Preah Sihanouk,Cambodia,points,1,Non Forest stable
265,10.66549375,103.8452868,2,0.000797266,5.248099914,Krong Preah Sihanouk,Cambodia,points,1,Non Forest stable
777,10.73026278,103.8922251,22,0.044366377,4.133667061,Krong Preah Sihanouk,Cambodia,points,1,Non Forest stable
592,10.71531267,104.3072729,32,0.008826966,3.188216858,Kâmpôt,Cambodia,points,1,Non Forest stable
391,10.77156705,104.4333496,19,0.001119378,3.389185836,Kâmpôt,Cambodia,points,1,Non Forest stable
308,10.78860208,104.6377399,26,0.014706962,1.635403849,Kâmpôt,Cambodia,points,1,Non Forest stable
29,10.70977194,104.7939875,6,0.000385793,0.790830305,Takêv,Cambodia,points,1,Non Forest stable
540,10.73008579,104.8739509,6,0.000385804,2.350734814,Takêv,Cambodia,points,1,Non Forest stable
582,10.7586058,105.0273093,3,0.000433264,1.252340186,Takêv,Cambodia,points,1,Non Forest stable
424,10.88359077,103.7771426,102,0.038999021,3.873341656,Krong Preah Sihanouk,Cambodia,points,1,Non Forest stable
603,10.94579039,104.2402959,53,0.01856601,1.50499652,Kâmpôt,Cambodia,points,1,Non Forest stable
182,10.93930948,104.4579588,45,0.001810942,2.91223554,Kâmpôt,Cambodia,points,1,Non Forest stable
745,10.91951805,104.6124331,20,0.003031274,1.660419893,Takêv,Cambodia,points,1,Non Forest stable
31,10.94583271,104.771032,8,0.001734016,1.889070076,Takêv,Cambodia,points,1,Non Forest stable
106,10.8436352,104.8744664,5,0.000797624,2.106240539,Takêv,Cambodia,points,1,Non Forest stable
528,10.94351725,105.2581496,2,0.000433504,1.252522578,Prey Vêng,Cambodia,points,1,Non Forest stable
892,10.95741546,105.3608814,7,0.00069952,4.517225912,Prey Vêng,Cambodia,points,1,Non Forest stable
799,10.93914428,105.973398,5,0.00019297,0.791205726,Svay Rieng,Cambodia,points,1,Non Forest stable
289,10.85002526,106.1268869,1,0.000192942,2.350526904,Svay Rieng,Cambodia,points,1,Non Forest stable
236,10.99188863,103.8042767,6,0.002238855,6.035412671,Kaôh Kong,Cambodia,points,1,Non Forest stable
367,11.03906201,103.8881039,6,0.001098294,1.570796327,Kaôh Kong,Cambodia,points,1,Non Forest stable
537,11.07888971,104.1965011,74,0.002987378,3.671649265,Kâmpôt,Cambodia,points,1,Non Forest stable
575,11.12238707,104.3925494,88,0.025538508,1.560174839,Kâmpôt,Cambodia,points,1,Non Forest stable
719,11.0920288,104.5093371,32,0.00146353,2.75687701,Takêv,Cambodia,points,1,Non Forest stable
26,11.00241349,104.6762769,13,0.001409387,2.07288379,Takêv,Cambodia,points,1,Non Forest stable
888,11.06590144,104.8323088,5,0.001750096,2.239672251,Takêv,Cambodia,points,1,Non Forest stable
876,11.0546085,104.991865,3,0.000271311,0,Takêv,Cambodia,points,1,Non Forest stable
198,11.11134001,105.1387154,3,0.000193028,2.350089406,Kândal,Cambodia,points,1,Non Forest stable
86,11.11873031,105.4034132,6,0.000429511,2.816152383,Prey Vêng,Cambodia,points,1,Non Forest stable
650,11.05164945,105.5566637,7,0.000429501,2.816221453,Prey Vêng,Cambodia,points,1,Non Forest stable
100,10.98508952,105.6557692,3,0,0,Svay Rieng,Cambodia,points,1,Non Forest stable
173,11.0457984,105.7764421,2,0.000271311,3.141592654,Svay Rieng,Cambodia,points,1,Non Forest stable
420,11.08365623,105.9977976,6,0.000429506,5.957779627,Svay Rieng,Cambodia,points,1,Non Forest stable
387,11.23233637,103.4709571,6,0.005453916,3.040667481,Kaôh Kong,Cambodia,points,1,Non Forest stable
151,11.25464557,103.7657965,10,0,1.570796327,Kaôh Kong,Cambodia,points,1,Non Forest stable
853,11.14251344,104.1452644,124,0.010753982,0.179751714,Kâmpôt,Cambodia,points,1,Non Forest stable
855,11.12403499,104.4808797,38,0.002530718,1.354704853,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
342,11.13286868,104.5376022,34,0.002498476,2.746647714,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
830,11.21704977,104.6762349,29,0.003494219,1.129569375,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
303,11.1725184,104.9462118,8,0.000386095,5.491581811,Takêv,Cambodia,points,1,Non Forest stable
534,11.12488765,105.0549147,8,0.001399803,4.907444131,Kândal,Cambodia,points,1,Non Forest stable
757,11.22541889,105.3199276,4,0.000429528,5.957631863,Prey Vêng,Cambodia,points,1,Non Forest stable
927,11.19962396,105.5270372,7,0.000608203,2.67292744,Prey Vêng,Cambodia,points,1,Non Forest stable
454,11.13734161,105.6118542,5,0.000612681,1.112049049,Prey Vêng,Cambodia,points,1,Non Forest stable
646,11.27222419,105.8008312,5,0.00043394,4.394446095,Svay Rieng,Cambodia,points,1,Non Forest stable
196,11.31773745,104.2869873,65,0.002778308,1.221980183,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
533,11.38721049,104.7421334,21,0.001785443,1.010013429,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
206,11.29865252,104.8795062,8,0.001244099,1.680052607,Takêv,Cambodia,points,1,Non Forest stable
495,11.41645501,105.0727428,6,0.001477872,1.94675457,Kândal,Cambodia,points,1,Non Forest stable
268,11.31874414,105.359895,6,0.001085243,0,Prey Vêng,Cambodia,points,1,Non Forest stable
200,11.32899336,105.5285447,10,6.51E-19,4.71238898,Prey Vêng,Cambodia,points,1,Non Forest stable
787,11.33029425,105.6843629,7,0.000429543,0.325658942,Svay Rieng,Cambodia,points,1,Non Forest stable
330,11.3403945,105.8780826,0,0,0,0,0,points,1,Non Forest stable
742,11.49941357,104.4419474,49,0.003006973,2.815755681,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
863,11.48493,104.5696514,33,0.00306641,1.112534061,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
441,11.52140702,104.7868016,18,0.000772669,0.792216302,Kândal,Cambodia,points,1,Non Forest stable
408,11.56009928,104.864613,14,0.000386364,0.792290548,Phnom Penh,Cambodia,points,1,Non Forest stable
690,11.50790049,105.057644,12,0.000982359,3.735877999,Kândal,Cambodia,points,1,Non Forest stable
504,11.51136505,105.2391349,4,0.000798983,4.177953275,Prey Vêng,Cambodia,points,1,Non Forest stable
885,11.53495279,105.4188908,8,0.000275052,1.570796327,Prey Vêng,Cambodia,points,1,Non Forest stable
30,11.46953058,105.5339993,11,0.000434215,1.888530818,Prey Vêng,Cambodia,points,1,Non Forest stable
47,11.56236482,105.6487711,10,0.000799088,2.105153951,Prey Vêng,Cambodia,points,1,Non Forest stable
759,11.47806768,105.8308367,11,0.000274995,4.71238898,Svay Rieng,Cambodia,points,1,Non Forest stable
139,11.65185844,104.087923,100,0.011210481,1.461677569,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
450,11.70317984,104.2868305,128,0.01651,3.033036309,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
324,11.62336734,104.4063453,69,0.003761859,0.999279295,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
751,11.58648873,104.6351196,33,0.001718331,2.81565659,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
474,11.68534836,104.687922,26,0.001567357,1.308135436,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
782,11.61028259,104.9242272,9,0.000429587,5.957222073,Phnom Penh,Cambodia,points,1,Non Forest stable
908,11.6783854,105.0666009,15,0.001598671,5.24656309,Kândal,Cambodia,points,1,Non Forest stable
669,11.64938474,105.1488013,9,0.000982515,3.736112958,Prey Vêng,Cambodia,points,1,Non Forest stable
712,11.71887611,105.3871841,12,0.000386475,3.934167847,Prey Vêng,Cambodia,points,1,Non Forest stable
564,11.72328881,105.441557,15,0.000386475,0.792575194,Prey Vêng,Cambodia,points,1,Non Forest stable
13,11.58413241,105.5887971,10,0.000434378,1.888407572,Prey Vêng,Cambodia,points,1,Non Forest stable
559,11.65022808,105.7722447,13,0.003236288,4.501239323,Tbong Khmum,Cambodia,points,1,Non Forest stable
919,11.72246064,106.2675989,57,0,0,Tbong Khmum,Cambodia,points,1,Non Forest stable
487,11.74897149,104.5609314,41,0.002570051,5.71807337,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
394,11.79968888,104.6738454,21,0.004207546,0.032721688,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
643,11.73461585,105.0729668,13,0.000972879,4.572496114,Kândal,Cambodia,points,1,Non Forest stable
326,11.74485515,105.1508047,11,0.000772986,3.934213155,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
168,11.85339317,105.3645667,15,0.00140161,5.769762133,Prey Vêng,Cambodia,points,1,Non Forest stable
913,11.75977843,105.5246011,15,0.001546018,3.934243415,Tbong Khmum,Cambodia,points,1,Non Forest stable
475,11.84201749,105.6951277,17,0.000434745,1.253462399,Tbong Khmum,Cambodia,points,1,Non Forest stable
545,11.86898219,105.8092804,25,0.001768886,3.219512485,Tbong Khmum,Cambodia,points,1,Non Forest stable
549,11.77076476,105.9665227,40,0.00341098,3.647074006,Tbong Khmum,Cambodia,points,1,Non Forest stable
103,11.78028509,106.1373727,54,0.009320207,2.918217939,Tbong Khmum,Cambodia,points,1,Non Forest stable
155,11.77442581,106.2231903,103,0.015965856,4.04339292,Tbong Khmum,Cambodia,points,1,Non Forest stable
8,11.87291216,106.4252212,76,0.005664561,1.964017125,Tbong Khmum,Cambodia,points,1,Non Forest stable
800,11.90800076,103.6664094,1218,0.013600648,3.397489975,Kaôh Kong,Cambodia,points,1,Non Forest stable
299,11.91102468,104.1348608,177,0.01474118,4.213449789,Kâmpóng Spœ,Cambodia,points,1,Non Forest stable
92,11.99284104,104.3573384,96,0.018223937,1.826639613,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
227,12.03449214,104.5578171,44,0.001740088,1.253672078,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
396,11.9972915,104.6854344,24,0.002346169,2.514059314,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
780,11.88948734,104.8390978,10,0.001119642,6.03466275,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
848,11.9459875,105.0252515,8,0.001046484,1.970221641,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
41,12.02864919,105.1658151,12,0.003359021,2.892945215,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
81,11.9067259,105.2753628,17,0.001288901,2.815307842,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
473,11.99876237,105.4526507,24,0.003687759,2.45354686,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
626,11.9909392,105.6415275,77,0.014677147,2.520585613,Tbong Khmum,Cambodia,points,1,Non Forest stable
615,11.91935985,105.8196671,47,0.009275528,1.673348677,Tbong Khmum,Cambodia,points,1,Non Forest stable
112,12.00800665,105.9129874,51,0.005792203,4.665531656,Tbong Khmum,Cambodia,points,1,Non Forest stable
587,11.88776601,106.0946731,170,0.016159592,5.935394654,Tbong Khmum,Cambodia,points,1,Non Forest stable
553,12.00171131,106.2647936,50,0.008014161,6.231594905,Krâchéh,Cambodia,points,1,Non Forest stable
914,12.01155384,106.4138134,75,0.007190933,3.122433795,Krâchéh,Cambodia,points,1,Non Forest stable
242,12.10130093,104.5865219,33,0.00214833,0.32651023,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
783,12.08733123,104.7351326,13,0.002717097,2.277123899,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
189,12.16234334,104.9181541,10,0.00077359,5.489795053,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
346,12.05386619,104.9885494,40,0.012895821,3.692559684,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
680,12.05226104,105.2609662,28,0.002221194,1.693248287,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
584,12.14568919,105.2893837,74,0.01271505,3.766885626,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
66,12.05757402,105.4447723,39,0.007554069,0.716333116,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
28,12.17307087,105.8757981,21,0.012206718,0.84094674,Tbong Khmum,Cambodia,points,1,Non Forest stable
656,12.17338497,106.0099681,25,0.004686117,3.598564669,Krâchéh,Cambodia,points,1,Non Forest stable
428,12.18265832,106.3664711,96,0.015425829,5.090666752,Krâchéh,Cambodia,points,1,Non Forest stable
409,12.16548045,106.7672468,143,0.003242083,4.923155541,Krâchéh,Cambodia,points,1,Non Forest stable
313,12.09788612,106.8493315,143,0.00164361,3.574178268,Môndól Kiri,Cambodia,points,1,Non Forest stable
906,12.22155719,102.7515658,349,0.014481684,2.959716404,Pouthisat,Cambodia,points,1,Non Forest stable
292,12.26140792,102.9163865,337,0.016404396,1.311572777,Pouthisat,Cambodia,points,1,Non Forest stable
901,12.3249226,103.2158389,194,0.007750234,0.718747553,Pouthisat,Cambodia,points,1,Non Forest stable
315,12.32381975,103.599774,66,0.004478723,3.17239269,Pouthisat,Cambodia,points,1,Non Forest stable
683,12.33431871,103.7565611,34,0.001941067,5.589283517,Pouthisat,Cambodia,points,1,Non Forest stable
309,12.28903398,104.3270892,48,0.002322853,0.364214949,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
865,12.20243469,104.4960908,36,0.00291074,0.859956934,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
868,12.23517145,104.5321296,26,0.001978718,0.990278254,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
489,12.28708384,104.7107324,9,0.003047734,4.395543252,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
255,12.3283988,104.9099429,10,0.000429704,5.956416691,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
442,12.21739302,105.1097275,13,0.000542622,3.141592654,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
55,12.33773135,105.224737,96,0.008490876,4.937964342,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
293,12.29411049,105.3970675,53,0.00104765,4.313433478,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
501,12.26643089,105.468657,41,0.005246919,1.519065126,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
701,12.28982163,105.6401245,21,0.004766939,0.547708115,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
561,12.20592046,105.8467177,15,0.006027014,0.254346306,Krâchéh,Cambodia,points,1,Non Forest stable
497,12.24943041,105.9424946,17,0.001548482,2.871173917,Krâchéh,Cambodia,points,1,Non Forest stable
464,12.28550734,106.1434453,82,0.011397899,3.117392766,Krâchéh,Cambodia,points,1,Non Forest stable
278,12.23088399,106.2956255,58,0.002499949,3.537948994,Krâchéh,Cambodia,points,1,Non Forest stable
419,12.20925932,106.5666174,122,0.004352774,5.029318862,Krâchéh,Cambodia,points,1,Non Forest stable
926,12.19751793,106.7690436,131,0.002707732,3.935045681,Krâchéh,Cambodia,points,1,Non Forest stable
38,12.42672115,103.1017747,839,0.290838056,1.47320275,Pouthisat,Cambodia,points,1,Non Forest stable
332,12.48471171,103.7151063,23,0.000387039,0.794009849,Pouthisat,Cambodia,points,1,Non Forest stable
722,12.35720053,103.7321335,33,0.002624391,1.622509504,Pouthisat,Cambodia,points,1,Non Forest stable
852,12.36067478,103.9237735,48,0.002950002,5.687430282,Pouthisat,Cambodia,points,1,Non Forest stable
632,12.46231372,104.2420199,34,0.00464569,6.012553279,Pouthisat,Cambodia,points,1,Non Forest stable
214,12.37953922,104.3745322,39,0.008175618,2.253003633,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
252,12.46597766,104.631461,9,0.000703203,4.518261283,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
754,12.42881137,104.7885722,11,0.001217527,0.470481908,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
204,12.34124494,104.9977365,10,0.000193463,0.79372179,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
436,12.47792454,105.2228971,20,0.002350046,4.654632411,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
550,12.36320171,105.2976472,46,0.003506133,2.010419078,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
530,12.44747483,105.5552524,46,0.003527026,3.141592654,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
807,12.38454808,105.6381823,44,0.02100809,2.106040638,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
895,12.3462113,105.7612965,41,0.021539509,4.33173962,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
345,12.46320958,105.9343203,41,0.012660966,0.451103485,Krâchéh,Cambodia,points,1,Non Forest stable
59,12.42582513,106.0806781,22,0.004431386,5.224244091,Krâchéh,Cambodia,points,1,Non Forest stable
832,12.36669161,106.3524761,57,0.005981878,3.67369263,Krâchéh,Cambodia,points,1,Non Forest stable
765,12.36308119,107.0819181,621,0.023988178,3.789720451,Môndól Kiri,Cambodia,points,1,Non Forest stable
835,12.39439181,107.1676387,716,0.019475303,4.31173647,Môndól Kiri,Cambodia,points,1,Non Forest stable
174,12.61768389,102.937152,98,0.003498863,5.599773075,Batdâmbâng,Cambodia,points,1,Non Forest stable
785,12.60681038,103.0470139,126,0.0060276,3.396313127,Batdâmbâng,Cambodia,points,1,Non Forest stable
702,12.57894372,103.1845397,105,0.103865497,4.703279277,Batdâmbâng,Cambodia,points,1,Non Forest stable
476,12.60500458,103.3309208,47,0.002997159,0.092267681,Batdâmbâng,Cambodia,points,1,Non Forest stable
617,12.51717718,103.438848,69,0.006294784,0.131946901,Pouthisat,Cambodia,points,1,Non Forest stable
181,12.5708679,103.7182321,17,0.000813932,0,Pouthisat,Cambodia,points,1,Non Forest stable
264,12.52775488,103.866856,21,0.000703378,1.376717434,Pouthisat,Cambodia,points,1,Non Forest stable
750,12.63875094,103.9361522,13,0.000193577,5.488883806,Pouthisat,Cambodia,points,1,Non Forest stable
448,12.50220185,104.1799353,24,0.003690628,5.594194371,Pouthisat,Cambodia,points,1,Non Forest stable
840,12.60100747,104.2879887,1,0,1.570796327,Pouthisat,Cambodia,points,1,Non Forest stable
878,12.63551485,104.9354921,12,0.000615405,2.027359045,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
211,12.55568349,104.9804444,11,0.00038709,2.347453625,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
877,12.63523456,105.2592429,32,0.003331444,3.760709767,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
310,12.62810499,105.3389071,44,0.005994269,6.190908665,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
446,12.54666181,105.4773519,68,0.006563832,6.156664332,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
317,12.5247953,105.6243406,83,0.011304307,5.386228127,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
518,12.49472161,106.1020592,34,0.004478749,2.477539386,Krâchéh,Cambodia,points,1,Non Forest stable
