"id","YCoordinate","XCoordinate","elevation","slope","aspect","region","country","geometry","area","map_class"
356,13.5892121365261,105.308874002143,73,0.00882717518329872,3.18872264024204,"Preah Vihéar","Cambodia","points",1,"Forest stable"
654,13.6111388725805,106.441575436476,108,0.00339420519898794,0.0408578226171648,"Stœng Trêng","Cambodia","points",1,"Forest stable"
684,13.5933507134284,107.022642373656,153,0.0283540030528752,4.9244292397347,"Rôtânôkiri","Cambodia","points",1,"Forest stable"
271,13.7385080258791,105.704571894213,144,0.00184864959305247,1.34883607549744,"Stœng Trêng","Cambodia","points",1,"Forest stable"
879,13.8013279983971,106.669411004303,91,0.00192712153321096,4.35272107141429,"Rôtânôkiri","Cambodia","points",1,"Forest stable"
117,11.4669055104873,105.769373580008,12,0.00293053210745706,3.37838676476299,"Svay Rieng","Cambodia","points",1,"Management"
194,12.3386421937414,104.749033756429,32,0.00972302368467313,3.81566516763778,"Kâmpóng Chhnang","Cambodia","points",1,"Management"
578,12.5192521268396,105.235521140259,22,0.00042973690351664,0.326992736131781,"Kâmpóng Thum","Cambodia","points",1,"Management"
225,12.5344871567304,105.725180246658,95,0.0102111907855227,1.10215616877682,"Kâmpóng Thum","Cambodia","points",1,"Management"
239,12.8603791629548,105.159794826359,37,0.00778294553628305,5.26262022563512,"Kâmpóng Thum","Cambodia","points",1,"Management"
397,12.9462283073549,104.762259868665,23,4.33680868994202e-19,4.71238898038469,"Kâmpóng Thum","Cambodia","points",1,"Management"
769,12.9841749807168,105.146065436044,42,0.0045412484600868,0.580104073085804,"Kâmpóng Thum","Cambodia","points",1,"Management"
378,13.0706418461075,104.468256683099,18,0.00155827842400527,3.81212425261018,"Siemréab","Cambodia","points",1,"Management"
900,13.1343537945722,104.507037542528,28,0.00141003486899192,4.51876730235841,"Kâmpóng Thum","Cambodia","points",1,"Management"
7,13.1498673347773,104.671796984413,46,0.00352702633487165,3.14159265358979,"Kâmpóng Thum","Cambodia","points",1,"Management"
577,13.177571214126,106.67007391197,196,0.00782542382389981,4.85151628696719,"Môndól Kiri","Cambodia","points",1,"Management"
344,13.1698895718461,106.74763952238,214,0.00527400485702081,2.49370391131871,"Môndól Kiri","Cambodia","points",1,"Management"
791,13.3156362033713,104.451080763531,49,0.00516229370307696,3.19526390699863,"Siemréab","Cambodia","points",1,"Management"
437,13.4177728581958,104.146049337593,61,0.0125451500230688,1.9823938220989,"Siemréab","Cambodia","points",1,"Management"
325,13.4143694707407,105.832446296859,70,0.00333565251275648,4.63096266985613,"Stœng Trêng","Cambodia","points",1,"Management"
679,13.8436914297478,103.711590625375,42,0.00271693941399088,3.93837506644191,"Siemréab","Cambodia","points",1,"Management"
93,13.8928793911101,107.068755955215,183,0.0166984261463986,1.37458562202124,"Rôtânôkiri","Cambodia","points",1,"Management"
464,12.2855073420729,106.143445286536,82,0.0113978992927484,3.11739276637528,"Krâchéh","Cambodia","points",1,"Non Forest stable"
550,12.3632017075274,105.297647248763,46,0.00350613280243409,2.01041907776964,"Kâmpóng Cham","Cambodia","points",1,"Non Forest stable"
832,12.3666916134137,106.352476072374,57,0.00598187763616438,3.67369263042516,"Krâchéh","Cambodia","points",1,"Non Forest stable"
385,12.84554272855,102.891037137007,68,0.00179246497689621,2.12912092762376,"Batdâmbâng","Cambodia","points",1,"Non Forest stable"
124,12.8083342054196,105.12414361397,31,0.00578861094040476,0.417882714654576,"Kâmpóng Thum","Cambodia","points",1,"Non Forest stable"
458,12.9554189288376,106.274772721275,64,0.00318022256779857,5.73431828169972,"Krâchéh","Cambodia","points",1,"Non Forest stable"
130,13.6131516793504,105.223059751573,58,0.00403079001483391,4.98498958770511,"Preah Vihéar","Cambodia","points",1,"Non Forest stable"
555,13.5769224870405,106.692594632924,116,0.00228336398167645,4.95232546529097,"Rôtânôkiri","Cambodia","points",1,"Non Forest stable"
461,14.006675370269,103.761146372128,55,0.00298441041360181,3.14159265358979,"Siemréab","Cambodia","points",1,"Non Forest stable"
163,14.0523769330339,107.243790178133,122,0.0102929336646164,4.65964851110176,"Rôtânôkiri","Cambodia","points",1,"Non Forest stable"
