"id","YCoordinate","XCoordinate","elevation","slope","aspect","region","country","geometry","area","map_class","group"
"237","11.4788919998784","104.116969664759","157","0.0382896570197616","1.26876945285177","Kâmpóng Spœ","Cambodia","points","1","Degradation",5
"643","11.7346158461491","105.072966755842","13","0.00097287915616092","4.57249611379427","Kândal","Cambodia","points","1","Non Forest stable",5
"778","12.9897415390496","103.033328675482","19","0.00137343896622178","0.936484479250629","Batdâmbâng","Cambodia","points","1","Non Forest stable",5
"357","13.2210966404467","102.602428408324","85","0.00103641070278297","5.87094904869035","Batdâmbâng","Cambodia","points","1","Non Forest stable",5
"623","12.3959961807634","104.545504348808","10","0.000614940950752641","1.11386297220621","Kâmpóng Chhnang","Cambodia","points","1","Forest stable",5
"936","13.7826239648629","105.403793324783","93","0.011865633505906","3.46277152872725","Preah Vihéar","Cambodia","points","1","Non Forest stable",5
"310","12.6281049855571","105.33890707991","44","0.00599426949329172","6.19090866513958","Kâmpóng Thum","Cambodia","points","1","Non Forest stable",5
"857","13.2557764129405","107.138666421879","125","0.00523961240818544","5.56168166841702","Môndól Kiri","Cambodia","points","1","Forest stable",5
"894","13.2360442190485","103.923839273001","7","0.000276850712497231","1.5707963267949","Siemréab","Cambodia","points","1","Non Forest stable",5
"265","10.6654937491236","103.845286771672","2","0.00079726551412674","5.24809991406263","Krong Preah Sihanouk","Cambodia","points","1","Non Forest stable",5
"17","13.137139571453","107.078827111504","130","0.00370965139638442","4.04153232568612","Môndól Kiri","Cambodia","points","1","Non Forest stable",5
"690","11.5079004901735","105.057644007778","12","0.000982358807629471","3.73587799941963","Kândal","Cambodia","points","1","Non Forest stable",5
"883","12.2972466614492","106.219734213945","93","0.0213316526478368","1.23381894861074","Krâchéh","Cambodia","points","1","Deforestation crops",5
"743","12.0400314472875","102.848565770233","456","0.162271308872587","2.69797555963412","Pouthisat","Cambodia","points","1","Forest stable",5
"380","13.9929334412266","102.934482902825","53","0.00135892322109707","2.34448587789965","Bântéay Méanchey","Cambodia","points","1","Non Forest stable",5
"569","13.4016636544977","105.796960474626","79","0.00332446753068263","1.28112730568372","Stœng Trêng","Cambodia","points","1","Forest stable",5
"140","13.6440252645397","106.264903777524","112","0.00361537358079027","1.4956823865093","Stœng Trêng","Cambodia","points","1","Non Forest stable",5
"685","13.6289278916342","102.930746974328","12","0.000803882841696089","4.18155746058539","Bântéay Méanchey","Cambodia","points","1","Non Forest stable",5
"674","11.8653037421181","103.749238308997","1150","0.149774733941632","4.20141490164502","Kaôh Kong","Cambodia","points","1","Forest stable",5
"189","12.1623433394723","104.918154116281","10","0.000773590036262957","5.48979505340524","Kâmpóng Cham","Cambodia","points","1","Non Forest stable",5
"154","11.1512274786349","103.439557273007","17","0.0175816803781735","0.82451397956432","Kaôh Kong","Cambodia","points","1","Enhancement",5
"371","11.4759429151618","103.690365447991","42","0.0113914345574111","1.19270319479267","Kaôh Kong","Cambodia","points","1","Forest stable",5
"454","11.1373416055652","105.611854166168","5","0.000612681428926037","1.11204904949003","Prey Vêng","Cambodia","points","1","Non Forest stable",5
"632","12.4623137192131","104.242019933628","34","0.00464568996199223","6.01255327862047","Pouthisat","Cambodia","points","1","Non Forest stable",5
"695","13.3720668787438","106.342522809905","153","0.0235274501007129","5.74560663621965","Krâchéh","Cambodia","points","1","Deforestation crops",5
"713","12.953184206965","107.142887455887","184","0.00872547543116484","4.90004837069969","Môndól Kiri","Cambodia","points","1","Forest stable",5
"764","11.7650516092973","104.171946166373","203","0.0400927299528891","5.79381948987542","Kâmpóng Spœ","Cambodia","points","1","Deforestation crops",5
"460","13.7799531200283","103.169813022136","20","0.00213442789948667","2.3449532367291","Bântéay Méanchey","Cambodia","points","1","Non Forest stable",5
"187","13.5070680813576","103.177181113982","10","2.16840434497101e-19","4.71238898038469","Bântéay Méanchey","Cambodia","points","1","Non Forest stable",5
"650","11.0516494458556","105.556663713461","7","0.000429501254030484","2.81622145328033","Prey Vêng","Cambodia","points","1","Non Forest stable",5
"356","13.5892121365261","105.308874002143","73","0.00882717518329872","3.18872264024204","Preah Vihéar","Cambodia","points","1","Forest stable",5
"131","13.8716678639584","103.759849072627","62","0.0189101377262065","3.54907224804718","Siemréab","Cambodia","points","1","Deforestation crops",5
"734","12.901542258204","104.965123967036","23","0.00096840405080074","3.93642152665158","Kâmpóng Thum","Cambodia","points","1","Degradation",5
"866","12.8821392023807","106.416470883974","104","0.00484548881148612","0.201035160960846","Krâchéh","Cambodia","points","1","Forest stable",5
"566","12.8277945840475","103.392220812434","13","0.000829182921765602","1.5707963267949","Batdâmbâng","Cambodia","points","1","Non Forest stable",5
"524","14.4635556101315","107.470124661316","679","0.045897008763267","3.85503336285462","Rôtânôkiri","Cambodia","points","1","Forest stable",5
"636","13.18244816055","102.743351087465","39","0.00175099636647509","0.684505277637239","Batdâmbâng","Cambodia","points","1","Deforestation other",5
"142","13.8721512089876","105.344254566256","102","0.00628240223168048","4.82056301533521","Preah Vihéar","Cambodia","points","1","Forest stable",5
"710","14.2071533422395","104.903966580449","74","0.0034986548122393","1.68738055487776","Preah Vihéar","Cambodia","points","1","Non Forest stable",5
"804","13.3714121475354","104.539941975401","62","0.00421084769190149","3.65755392877522","Siemréab","Cambodia","points","1","Forest stable",5
"22","11.3831662197545","104.231844358095","75","0.00437562369029465","0.125982053661752","Kâmpóng Spœ","Cambodia","points","1","Degradation",5
"812","13.0934473690009","103.692035024107","7","0.000271310836438879","6.28318530717959","Batdâmbâng","Cambodia","points","1","Enhancement",5
"605","13.2212010404196","105.11937943963","112","0.00987316750884816","1.37723894615734","Preah Vihéar","Cambodia","points","1","Deforestation rubber",5
"428","12.1826583194168","106.366471133688","96","0.0154258294376056","5.09066675222919","Krâchéh","Cambodia","points","1","Non Forest stable",5
"425","12.191767736966","106.618164358199","128","0.00567040820012577","5.10518201887892","Krâchéh","Cambodia","points","1","Deforestation rubber",5
"769","12.9841749807168","105.146065436044","42","0.0045412484600868","0.580104073085804","Kâmpóng Thum","Cambodia","points","1","Management",5
"304","12.8299715708665","106.27309029819","90","0.00691171335724231","4.30900658385979","Krâchéh","Cambodia","points","1","Deforestation rubber",5
"449","12.3676592497605","105.695488946903","31","0.0120630302195531","4.8137675960849","Kâmpóng Cham","Cambodia","points","1","Management",5
"450","11.7031798436135","104.2868305124","128","0.0165099999609831","3.03303630922268","Kâmpóng Spœ","Cambodia","points","1","Non Forest stable",5
"768","13.7291614574035","105.182276726454","68","0.00620720771267149","3.90687146719171","Preah Vihéar","Cambodia","points","1","Forest stable",5
"715","11.7223891901992","103.699989305881","980","0.02236958170696","5.7616343197551","Kaôh Kong","Cambodia","points","1","Forest stable",5
"502","11.4935035310424","104.093875751922","212","0.0458526834496874","1.07807062852447","Kâmpóng Spœ","Cambodia","points","1","Degradation",5
"675","13.7661879012827","106.820149361886","124","0.00474389899608209","6.04704724330057","Rôtânôkiri","Cambodia","points","1","Forest stable",5
"575","11.1223870653744","104.392549414634","88","0.0255385077556375","1.5601748386843","Kâmpôt","Cambodia","points","1","Non Forest stable",5
"530","12.4474748252971","105.555252400733","46","0.00352702633487165","3.14159265358979","Kâmpóng Cham","Cambodia","points","1","Non Forest stable",5
"661","13.1079841594146","105.69095738969","134","0.0118502522985364","5.24022510699103","Krâchéh","Cambodia","points","1","Forest stable",5
"80","13.407825636336","104.990907959542","79","0.00888168399948879","1.63192724729003","Preah Vihéar","Cambodia","points","1","Enhancement",5
"684","13.5933507134284","107.022642373656","153","0.0283540030528752","4.9244292397347","Rôtânôkiri","Cambodia","points","1","Forest stable",5
"200","11.3289933576847","105.528544717681","10","6.50521303491303e-19","4.71238898038469","Prey Vêng","Cambodia","points","1","Non Forest stable",5
"368","11.5041502883857","104.210646045849","74","0.00468546346132595","0.177010733626278","Kâmpóng Spœ","Cambodia","points","1","Degradation",5
"136","14.1856256082584","104.743530393465","88","0.00365414648915562","4.8614343170544","Preah Vihéar","Cambodia","points","1","Forest stable",5
"413","13.3119557648809","103.57480314407","8","0.000429877816422226","5.95522746899285","Siemréab","Cambodia","points","1","Non Forest stable",5
"20","11.5141086131165","104.161083728258","127","0.0150944528037578","2.42623609233442","Kâmpóng Spœ","Cambodia","points","1","Degradation",5
"369","12.0490085103411","104.324192019621","114","0.00992298683606319","0.890739341899294","Kâmpóng Chhnang","Cambodia","points","1","Deforestation other",5
"867","14.0281437577265","106.37371158018","71","0.00280455455937697","5.05780367771709","Stœng Trêng","Cambodia","points","1","Non Forest stable",5
"519","13.1135814804846","105.038884983433","55","0.0134623966659643","4.12501086838259","Preah Vihéar","Cambodia","points","1","Deforestation rubber",5
"855","11.124034986055","104.480879748557","38","0.00253071826909089","1.35470485345269","Kâmpóng Spœ","Cambodia","points","1","Non Forest stable",5
"699","12.2590327491675","106.681549728762","142","0.000193434667718055","5.4896062019906","Krâchéh","Cambodia","points","1","Deforestation rubber",5
"658","13.6250088363549","105.225594246374","64","0.00272029027521479","4.96438698890802","Preah Vihéar","Cambodia","points","1","Enhancement",5
"740","14.1115928359214","106.277263266023","81","0.00398055825470471","0.55103532253627","Stœng Trêng","Cambodia","points","1","Deforestation other",5
"336","13.8827434974809","106.784350331028","102","0.00257990290217843","0.328687937198409","Rôtânôkiri","Cambodia","points","1","Forest stable",5
"616","10.5889180420842","103.741192140289","17","0.0285153887366921","2.71021934079752","Krong Preah Sihanouk","Cambodia","points","1","Non Forest stable",5
"819","14.0344671176984","105.704367566785","117","0.00598626674545534","1.50276134862969","Preah Vihéar","Cambodia","points","1","Deforestation other",5
"677","13.2720393006396","106.330110388875","142","0.0115175727831164","2.65369510683357","Krâchéh","Cambodia","points","1","Deforestation rubber",5
"600","12.6717150559336","102.940130631589","104","0.0163061964737901","2.2878449835673","Batdâmbâng","Cambodia","points","1","Non Forest stable",5
"337","12.1051545098618","104.116429746722","381","0.208057453567572","5.1674539829894","Pouthisat","Cambodia","points","1","Forest stable",5
"844","13.543749104138","106.835552304571","123","0.0241674041751675","3.09570456891137","Rôtânôkiri","Cambodia","points","1","Forest stable",5
"581","11.9367297548307","103.362115175792","945","0.0446002219828437","3.36248776027727","Kaôh Kong","Cambodia","points","1","Forest stable",5
"278","12.2308839861891","106.295625473964","58","0.00249994894255687","3.53794899438145","Krâchéh","Cambodia","points","1","Non Forest stable",5
"235","13.484656301199","105.120401386972","74","0.00628904766997362","5.67319435559187","Preah Vihéar","Cambodia","points","1","Forest stable",5
