"id","YCoordinate","XCoordinate","elevation","slope","aspect","region","country","geometry","area","map_class","group"
"571","12.8836462447208","104.025470132632","5","0.000387348580256365","0.794795578948447","Pouthisat","Cambodia","points","1","Non Forest stable",7
"49","13.9640873231106","103.500993784685","26","0.002995997417593","2.60664680131652","Otdar Mean Chey","Cambodia","points","1","Non Forest stable",7
"767","13.7974660962597","104.239523916967","116","0.00234340258202467","6.10461173368084","Siemréab","Cambodia","points","1","Deforestation crops",7
"45","12.5518784632508","107.493848349917","544","0.0176225411299406","0.516069706985542","Môndól Kiri","Cambodia","points","1","Deforestation rubber",7
"509","13.5107229549965","103.437797352416","10","0","1.5707963267949","Siemréab","Cambodia","points","1","Non Forest stable",7
"875","12.6340291938329","103.905608129119","13","0.000959576115303385","6.13877376504446","Pouthisat","Cambodia","points","1","Deforestation other",7
"19","13.9449771534324","107.255841048699","124","0.00864641590219885","4.0736605174598","Rôtânôkiri","Cambodia","points","1","Management",7
"789","13.1892990155604","104.383032802752","22","0.000968969813537944","3.93699433646418","Siemréab","Cambodia","points","1","Non Forest stable",7
"820","11.4958352816561","103.959345017512","341","0.0285276450313936","3.08373501119487","Kaôh Kong","Cambodia","points","1","Forest stable",7
"926","12.1975179312837","106.769043641753","131","0.0027077317677965","3.93504568083461","Krâchéh","Cambodia","points","1","Non Forest stable",7
"18","12.9986760843076","106.386735965048","64","0.00179323969425679","4.15433420556365","Krâchéh","Cambodia","points","1","Forest stable",7
"603","10.9457903943972","104.240295901839","53","0.0185660096827277","1.5049965195593","Kâmpôt","Cambodia","points","1","Non Forest stable",7
"799","10.9391442816585","105.973397965529","5","0.000192969665931579","0.791205726125153","Svay Rieng","Cambodia","points","1","Non Forest stable",7
"445","11.5286759470606","104.140655196497","135","0.018868406571693","1.29410885313283","Kâmpóng Spœ","Cambodia","points","1","Degradation",7
"85","12.4635793670445","102.837481648663","263","0.0930138181887066","5.23125331264819","Batdâmbâng","Cambodia","points","1","Forest stable",7
"137","10.6741283122695","103.61443706464","49","0.00559101562331051","1.37545350352183","Krong Preah Sihanouk","Cambodia","points","1","Degradation",7
"708","13.5838023889569","104.205110249579","308","0.158806347601534","0.105798190681743","Siemréab","Cambodia","points","1","Deforestation other",7
"592","10.7153126689346","104.307272858077","32","0.00882696575452929","3.18821685829679","Kâmpôt","Cambodia","points","1","Non Forest stable",7
"377","12.6204817082523","104.702933276129","12","0.000387140873299859","3.93586157129952","Kâmpóng Thum","Cambodia","points","1","Forest stable",7
"439","13.0306514880282","106.970105818573","145","0.00443936531943227","1.05995075201416","Môndól Kiri","Cambodia","points","1","Enhancement",7
"924","13.9834289973119","105.674421749655","114","0.00333193339732027","2.22774518276737","Preah Vihéar","Cambodia","points","1","Forest stable",7
"233","11.7300550649353","104.226772460307","255","0.126645272995153","4.38480713915801","Kâmpóng Spœ","Cambodia","points","1","Forest stable",7
"491","13.2795699810166","103.703457860455","8","0.000276898154748873","4.71238898038469","Siemréab","Cambodia","points","1","Enhancement",7
"330","11.3403945025784","105.878082617177",NA,NA,NA,NA,NA,"points","1","Non Forest stable",7
"95","11.4913178366403","104.106872850076","192","0.0720403399302913","0.719833135120226","Kâmpóng Spœ","Cambodia","points","1","Degradation",7
"791","13.3156362033713","104.451080763531","49","0.00516229370307696","3.19526390699863","Siemréab","Cambodia","points","1","Management",7
"609","13.5823603095506","105.893656772313","74","0.0108640494630791","0.742644997743963","Stœng Trêng","Cambodia","points","1","Forest stable",7
"895","12.3462112991275","105.761296544701","41","0.0215395085063796","4.33173961995291","Kâmpóng Cham","Cambodia","points","1","Non Forest stable",7
"462","11.3826835909869","104.257515425712","71","0.00326504384122275","0.299119796190281","Kâmpóng Spœ","Cambodia","points","1","Deforestation crops",7
"785","12.606810382312","103.047013926636","126","0.00602760044211612","3.39631312713185","Batdâmbâng","Cambodia","points","1","Non Forest stable",7
"322","14.073328289562","103.874900538268","61","0.00250047057461659","4.71238898038469","Siemréab","Cambodia","points","1","Forest stable",7
"522","12.1688677749532","103.251507851108","620","0.0197062260116523","4.97702069576947","Pouthisat","Cambodia","points","1","Forest stable",7
"733","13.3474073011141","102.492956095393","131","0.0175420797808298","3.07048889924473","Batdâmbâng","Cambodia","points","1","Non Forest stable",7
"898","13.2500663449457","105.003944406352","108","0.0124014946426079","5.50327244094656","Preah Vihéar","Cambodia","points","1","Deforestation rubber",7
"923","13.9970558835265","105.585436073275","116","0.00776573955790025","2.3944890433197","Preah Vihéar","Cambodia","points","1","Enhancement",7
"138","13.0980001022966","106.217507551916","65","0.00549220869628689","2.52366184562266","Krâchéh","Cambodia","points","1","Degradation",7
"448","12.5022018471903","104.179935254388","24","0.00369062763089503","5.59419437105052","Pouthisat","Cambodia","points","1","Non Forest stable",7
"13","11.5841324107199","105.588797141336","10","0.000434377861293518","1.88840757159355","Prey Vêng","Cambodia","points","1","Non Forest stable",7
"438","12.2531839469305","106.743580444763","140","0.00701882007308496","2.23758551902614","Krâchéh","Cambodia","points","1","Deforestation rubber",7
"694","13.8860142423874","107.122684139015","205","0.0214045246200391","2.29031133064384","Rôtânôkiri","Cambodia","points","1","Non Forest stable",7
"73","14.1425477337444","103.276514384459","50","0.00336613292755073","0.971333590085309","Otdar Mean Chey","Cambodia","points","1","Deforestation other",7
"65","13.6414459258509","104.541128022749","174","0.0221059889446032","2.01472586483399","Preah Vihéar","Cambodia","points","1","Non Forest stable",7
"551","11.5075696681957","104.152122539982","119","0.0137835674890908","3.03163821475843","Kâmpóng Spœ","Cambodia","points","1","Degradation",7
"378","13.0706418461075","104.468256683099","18","0.00155827842400527","3.81212425261018","Siemréab","Cambodia","points","1","Management",7
"813","13.9352451087368","103.24638551383","45","0.004846343263726","2.93969415039357","Bântéay Méanchey","Cambodia","points","1","Deforestation other",7
"311","12.6272860872841","107.076343023178","285","0.0270056359372108","4.49472816879067","Môndól Kiri","Cambodia","points","1","Forest stable",7
"277","14.2300103167231","106.982079753765","721","0.0793019028501964","2.26325329894477","Rôtânôkiri","Cambodia","points","1","Forest stable",7
"335","13.4127875779285","106.751566687149","112","0.00858837204696286","1.5707963267949","Rôtânôkiri","Cambodia","points","1","Deforestation other",7
"469","12.7843197241511","104.853851478255","14","0.000429783277616544","3.46890337523794","Kâmpóng Thum","Cambodia","points","1","Non Forest stable",7
"915","12.3595541661685","107.339700257886","844","0.0140121234554228","0.289506355391126","Môndól Kiri","Cambodia","points","1","Enhancement",7
"848","11.9459875007069","105.025251484584","8","0.00104648411301839","1.97022164149276","Kâmpóng Cham","Cambodia","points","1","Non Forest stable",7
"158","12.914052903531","102.599734942421","137","0.00649597597519909","6.0904651172378","Krong Pailin","Cambodia","points","1","Non Forest stable",7
"776","13.3128286632535","106.205561353288","173","0.0139401535791149","2.59885208058424","Krâchéh","Cambodia","points","1","Forest stable",7
"839","11.4942865782136","104.117733246655","146","0.0189351625453883","1.41254288577425","Kâmpóng Spœ","Cambodia","points","1","Degradation",7
"905","13.1757883445962","103.661451287981","7","0.000193790653794068","3.93697730538027","Batdâmbâng","Cambodia","points","1","Forest stable",7
"168","11.8533931674114","105.364566745565","15","0.00140160997743849","5.76976213267215","Prey Vêng","Cambodia","points","1","Non Forest stable",7
"215","11.2572545241287","103.28147611018","28","0.010458082574546","0.699317649220793","Kaôh Kong","Cambodia","points","1","Forest stable",7
"751","11.5864887264319","104.63511959572","33","0.0017183311554642","2.81565658954123","Kâmpóng Spœ","Cambodia","points","1","Non Forest stable",7
"414","13.2301718583887","107.02139538593","124","0.00310310981371924","0.733002278712844","Rôtânôkiri","Cambodia","points","1","Forest stable",7
"542","12.6917401980266","106.460454829513","92","0.00475216427064282","3.56066681753189","Môndól Kiri","Cambodia","points","1","Forest stable",7
"91","12.9235033985243","102.902511009828","102","0.0320424474509466","0.494321627688459","Batdâmbâng","Cambodia","points","1","Deforestation crops",7
"660","11.8299339704205","102.980725581974","497","0.0331744717155528","2.8599418393693","Kaôh Kong","Cambodia","points","1","Forest stable",7
"258","10.5256432601716","104.490598486668","6","0.000192837942113376","0.790530308540077","Kâmpôt","Cambodia","points","1","Non Forest stable",7
"546","13.8572287002887","105.448281919509","138","0.00131368862573368","1.25582542378889","Preah Vihéar","Cambodia","points","1","Forest stable",7
"122","12.3679180913838","106.557220971204","92","0.00428616419578457","2.48362290424395","Krâchéh","Cambodia","points","1","Forest stable",7
"173","11.0457983977523","105.776442083234","2","0.000271310836438879","3.14159265358979","Svay Rieng","Cambodia","points","1","Non Forest stable",7
"101","12.499999779","105.710461740218","95","0.02088095114156","2.98231042246996","Kâmpóng Thum","Cambodia","points","1","Deforestation crops",7
"348","13.5853824599409","106.994045542608","176","0.0237696132735371","2.76543000804968","Rôtânôkiri","Cambodia","points","1","Non Forest stable",7
"167","11.3808652419984","104.246763353342","73","0.00340986133360393","0.504888389679871","Kâmpóng Spœ","Cambodia","points","1","Degradation",7
"680","12.0522610376479","105.260966201478","28","0.00222119443249286","1.69324828661162","Kâmpóng Cham","Cambodia","points","1","Non Forest stable",7
"885","11.5349527944691","105.418890833507","8","0.000275052282494478","1.5707963267949","Prey Vêng","Cambodia","points","1","Non Forest stable",7
"57","11.9438852514744","103.590041542086","1083","0.0369139001606259","5.71183790117968","Kaôh Kong","Cambodia","points","1","Forest stable",7
"339","13.325925564067","103.191859119977","9","0.00042988088857509","3.4695714951937","Batdâmbâng","Cambodia","points","1","Deforestation other",7
"874","13.8147839635809","106.07946567289","90","0.00272228420225993","4.46057955211239","Stœng Trêng","Cambodia","points","1","Non Forest stable",7
"488","10.7935613612595","103.721870699459","24","0.00960759325372166","5.8405520377503","Kaôh Kong","Cambodia","points","1","Deforestation rubber",7
"666","11.1071513785162","103.447543533242","8",NA,NA,"Kaôh Kong","Cambodia","points","1","Forest stable",7
"203","13.3689895941176","107.526577989941","144","0.00276908668116965","2.94016563765199","Rôtânôkiri","Cambodia","points","1","Forest stable",7
"928","13.0670570777146","103.688974600659","6","1.0842021724855e-19","1.5707963267949","Batdâmbâng","Cambodia","points","1","Forest stable",7
"72","12.23396387911","106.624317454106","128","0.00322164455537056","5.05596779424061","Krâchéh","Cambodia","points","1","Deforestation rubber",7
"26","11.0024134868224","104.676276942969","13","0.00140938726090694","2.07288378957009","Takêv","Cambodia","points","1","Non Forest stable",7
"668","14.0991369312243","107.204552841227","117","0.000582526127821109","2.34426761746546","Rôtânôkiri","Cambodia","points","1","Forest stable",7
"196","11.3177374517859","104.286987312492","65","0.00277830846721995","1.22198018299692","Kâmpóng Spœ","Cambodia","points","1","Non Forest stable",7
"858","13.5555115479834","104.162420407929","344","0.0119196963130775","4.71238898038469","Siemréab","Cambodia","points","1","Deforestation crops",7
"306","12.2255679009493","104.208531140197","104","0.0137176692813665","0.050272894980822","Kâmpóng Chhnang","Cambodia","points","1","Forest stable",7
"40","11.5892114036225","104.132302433249","118","0.0146378152753201","0.385314754143688","Kâmpóng Spœ","Cambodia","points","1","Degradation",7
"841","13.5119753125609","107.442370756961","148","0.0239653587934687","5.01702709791994","Rôtânôkiri","Cambodia","points","1","Forest stable",7
"826","13.421730248114","105.431628175346","105","0.0121435687984188","4.83557490765063","Preah Vihéar","Cambodia","points","1","Forest stable",7
"578","12.5192521268396","105.235521140259","22","0.00042973690351664","0.326992736131781","Kâmpóng Thum","Cambodia","points","1","Management",7
"312","13.5338133599889","102.468750582362","83","0.00638926134769598","0.0651221264501085","Bântéay Méanchey","Cambodia","points","1","Non Forest stable",7
"627","12.0412725047345","106.315779961468","55","0.0020763834427195","2.9411915701968","Krâchéh","Cambodia","points","1","Deforestation other",7
"297","12.7922666615052","106.770221075572","217","0.00510984925708998","4.24415705127438","Môndól Kiri","Cambodia","points","1","Forest stable",7
"457","12.0328428480418","106.24316491433","55","0.00984920536249068","1.83556188810908","Krâchéh","Cambodia","points","1","Forest stable",7
"512","13.4235585819592","105.18146006361","51","0.00708263292218529","2.53848315460375","Preah Vihéar","Cambodia","points","1","Non Forest stable",7
"663","14.3266171480424","106.544926904774","342","0.00874721125839478","5.55200256972721","Stœng Trêng","Cambodia","points","1","Forest stable",7
"370","12.6914377377871","103.215956648698","48","0.0036230758022147","0.230775523698223","Batdâmbâng","Cambodia","points","1","Non Forest stable",7
"618","14.0812998959775","104.050212888643","74","0.00821466422181451","0.135703220527954","Siemréab","Cambodia","points","1","Non Forest stable",7
"359","13.0920362222733","103.287014764439","13","0.0016051244112549","2.10259372218171","Batdâmbâng","Cambodia","points","1","Non Forest stable",7
"570","14.391894616717","103.55298229586","106","0.0461173502139461","3.74044521803699","Otdar Mean Chey","Cambodia","points","1","Non Forest stable",7
"74","13.9720844293304","104.13984301201","96","0.00207387566580281","2.72819298367531","Siemréab","Cambodia","points","1","Forest stable",7
"607","13.3636929337919","106.208054457708","143","0.00391566897891207","4.57336528239847","Stœng Trêng","Cambodia","points","1","Deforestation rubber",7
"652","12.8428170451803","106.267291677249","90","0.0079278059998225","5.29182435376343","Krâchéh","Cambodia","points","1","Deforestation rubber",7
"282","13.1143142899553","102.806065538624","39","0.00027670936090887","1.5707963267949","Batdâmbâng","Cambodia","points","1","Non Forest stable",7
"135","12.8621291757621","105.990612884319","31","0.0025026240594261","1.67942013251923","Krâchéh","Cambodia","points","1","Non Forest stable",7
"223","11.2241762570096","103.502381204415","8","0.00569746605550477","3.14159265358979","Kaôh Kong","Cambodia","points","1","Enhancement",7
