"id","YCoordinate","XCoordinate","elevation","slope","aspect","region","country","geometry","area","map_class","group"
"558","10.7482672429843","103.754610127966","78","0.027095684871508","4.90375653931824","Krong Preah Sihanouk","Cambodia","points","1","Degradation",6
"249","13.1173355755223","102.953440008967","24","0.00148619199664758","1.94454564119842","Batdâmbâng","Cambodia","points","1","Management",6
"156","13.7910333533665","105.230500708494","75","0.00192700094222474","4.35269753982815","Preah Vihéar","Cambodia","points","1","Enhancement",6
"174","12.6176838943725","102.937152029431","98","0.00349886285310548","5.59977307489577","Batdâmbâng","Cambodia","points","1","Non Forest stable",6
"96","13.1342977995903","105.09372961254","98","0.0123677552833076","1.74719640518025","Preah Vihéar","Cambodia","points","1","Deforestation rubber",6
"847","13.5398048557006","107.265652912399","160","0.0032591035429569","1.78044569188902","Rôtânôkiri","Cambodia","points","1","Forest stable",6
"183","13.2565945412693","106.096739281549","70","0.00500289248437078","2.74379358377069","Krâchéh","Cambodia","points","1","Forest stable",6
"446","12.5466618095202","105.47735189103","68","0.0065638321373479","6.15666433170106","Kâmpóng Thum","Cambodia","points","1","Non Forest stable",6
"755","11.0848703226085","103.308280390143","28","0.00884739259596943","3.45719484020653","Kaôh Kong","Cambodia","points","1","Forest stable",6
"286","12.9725807084272","107.411975671377","203","0.0236876539758865","2.09886695077734","Môndól Kiri","Cambodia","points","1","Forest stable",6
"364","13.8287958046427","107.207316249518","369","0.0642713115189662","5.32293029909571","Rôtânôkiri","Cambodia","points","1","Forest stable",6
"696","13.0573056504291","106.218327572073","52","0.00118219020840019","4.101316843395","Krâchéh","Cambodia","points","1","Forest stable",6
"633","13.0886315460939","103.435133371356","9","0.001289509676967","0.327677067638907","Batdâmbâng","Cambodia","points","1","Forest stable",6
"910","11.5106653132067","104.142826790621","125","0.00910690110280594","3.44837312789715","Kâmpóng Spœ","Cambodia","points","1","Degradation",6
"93","13.8928793911101","107.068755955215","183","0.0166984261463986","1.37458562202124","Rôtânôkiri","Cambodia","points","1","Management",6
"409","12.165480452724","106.767246774252","143","0.00324208289868159","4.92315554080674","Krâchéh","Cambodia","points","1","Non Forest stable",6
"920","14.3537858009784","106.385026546252","123","0.00752110978658337","4.91211327299362","Stœng Trêng","Cambodia","points","1","Forest stable",6
"259","13.381768429741","102.377355527747","291","0.05793509629662","0.627913977284571","Batdâmbâng","Cambodia","points","1","Non Forest stable",6
"76","13.2657444527071","103.758965379875","8","4.33680868994202e-19","4.71238898038469","Siemréab","Cambodia","points","1","Enhancement",6
"466","13.1602135283147","104.302369621441","17","0.00103637100848564","3.55374131600285","Siemréab","Cambodia","points","1","Non Forest stable",6
"775","12.137963000435","106.29597370994","62","0.00197819624133255","2.15148728740628","Krâchéh","Cambodia","points","1","Enhancement",6
"344","13.1698895718461","106.74763952238","214","0.00527400485702081","2.49370391131871","Môndól Kiri","Cambodia","points","1","Management",6
"327","12.9612360449339","104.68004819741","19","0.000193703940767375","0.794945752766957","Kâmpóng Thum","Cambodia","points","1","Non Forest stable",6
"284","13.0755011180544","103.210859823864","15","0.00156582155541891","0.919212367449938","Batdâmbâng","Cambodia","points","1","Non Forest stable",6
"564","11.7232888095048","105.441556994561","15","0.000386475128325467","0.79257519377738","Prey Vêng","Cambodia","points","1","Non Forest stable",6
"383","14.2817655881204","104.829924281646","92","0.00185280362204836","1.79225062910561","Preah Vihéar","Cambodia","points","1","Forest stable",6
"212","12.1678579121146","103.018436682112","1462","0.176680769513991","0.290503337039387","Pouthisat","Cambodia","points","1","Forest stable",6
"815","12.4146109217873","105.685083830913","42","0.0182281485055463","5.76886531338178","Kâmpóng Cham","Cambodia","points","1","Management",6
"124","12.8083342054196","105.12414361397","31","0.00578861094040476","0.417882714654576","Kâmpóng Thum","Cambodia","points","1","Non Forest stable",6
"121","13.9180580393205","107.022216839804","288","0.0279357062241257","5.50707595445125","Rôtânôkiri","Cambodia","points","1","Deforestation crops",6
"219","12.9062111676892","103.447199622814","10","0.000193680868283402","5.4883564341178","Batdâmbâng","Cambodia","points","1","Non Forest stable",6
"864","12.8588826894395","105.68715230324","125","0.00631891476377784","5.70461770128177","Kâmpóng Thum","Cambodia","points","1","Deforestation crops",6
"302","11.520078145477","104.149112736722","129","0.00300891620900901","5.23129190889156","Kâmpóng Spœ","Cambodia","points","1","Degradation",6
"161","13.9072227476246","106.128475477154","107","0.0047754719350213","0.550630753180912","Stœng Trêng","Cambodia","points","1","Non Forest stable",6
"326","11.7448551529927","105.150804657624","11","0.000772985670556718","3.93421315509294","Kâmpóng Cham","Cambodia","points","1","Non Forest stable",6
"843","13.7546425472167","103.322616013715","15","0.00189502332429111","2.7668588774669","Bântéay Méanchey","Cambodia","points","1","Non Forest stable",6
"880","12.8411325425107","106.248333005915","81","0.00419788298660009","5.25577836457344","Krâchéh","Cambodia","points","1","Deforestation rubber",6
"155","11.7744258094139","106.223190307213","103","0.015965856235563","4.04339291956012","Tbong Khmum","Cambodia","points","1","Non Forest stable",6
"221","13.6509983844841","107.497344095454","207","0.0115032302455039","4.29984858089237","Rôtânôkiri","Cambodia","points","1","Deforestation rubber",6
"343","13.8230708661434","105.361563113794","99","0.00588172698874843","4.45588578543371","Preah Vihéar","Cambodia","points","1","Forest stable",6
"634","13.3779662730226","103.784197821499","13","0.00055402531834643","4.71238898038469","Siemréab","Cambodia","points","1","Non Forest stable",6
"593","10.7600683332183","103.745038018763","21","0.00686325585296625","4.75192958588855","Krong Preah Sihanouk","Cambodia","points","1","Deforestation rubber",6
"112","12.0080066467825","105.912987374716","51","0.00579220263547167","4.66553165641799","Tbong Khmum","Cambodia","points","1","Non Forest stable",6
"447","11.3810448679967","104.243386319912","73","0.00340986133360393","0.504888389679871","Kâmpóng Spœ","Cambodia","points","1","Degradation",6
"918","11.4422253820898","103.848024906442","102","0.00783658184048416","6.03504196806679","Kaôh Kong","Cambodia","points","1","Forest stable",6
"930","13.2892926839508","103.373757648469","9","0.00042987321641607","0.327926386294541","Batdâmbâng","Cambodia","points","1","Deforestation other",6
"576","13.4223948846392","104.368532552561","54","0.0160705956738505","1.75757120608696","Siemréab","Cambodia","points","1","Non Forest stable",6
"494","12.5796723885502","106.239806165089","55","0.00429744334705897","5.9561236256419","Krâchéh","Cambodia","points","1","Deforestation other",6
"50","13.2819626516471","104.661877520945","97","0.00176894491265885","3.06324613507951","Preah Vihéar","Cambodia","points","1","Forest stable",6
"295","13.8753471690883","106.909683210281","141","0.0127509185406072","6.28318530717959","Rôtânôkiri","Cambodia","points","1","Forest stable",6
"891","13.0358962608392","103.714499689447","5","0.000193733775579693","3.93668948127289","Batdâmbâng","Cambodia","points","1","Enhancement",6
"316","13.2031543288521","106.535270849331","172","0.0080333594083884","3.22784250508253","Môndól Kiri","Cambodia","points","1","Deforestation rubber",6
"902","11.7177295898872","103.829109945797","164","0.00700946389848134","2.48728159362941","Kâmpóng Spœ","Cambodia","points","1","Forest stable",6
"230","13.2199303344969","106.842564810883","153","0.00636225572338407","5.73383657687038","Rôtânôkiri","Cambodia","points","1","Forest stable",6
"21","11.5883323100035","104.100509071142","143","0.0231565450075309","0.179125580736745","Kâmpóng Spœ","Cambodia","points","1","Degradation",6
"351","13.5862930320051","107.374129874762","234","0.0104900607273093","3.23422735575414","Rôtânôkiri","Cambodia","points","1","Forest stable",6
"508","12.7102141830608","102.99058688386","88","0.00644605787753237","4.54322801314053","Batdâmbâng","Cambodia","points","1","Non Forest stable",6
"163","14.0523769330339","107.243790178133","122","0.0102929336646164","4.65964851110176","Rôtânôkiri","Cambodia","points","1","Non Forest stable",6
"274","11.4174824744181","104.110523033542","188","0.03098845846777","3.84004745509657","Kâmpóng Spœ","Cambodia","points","1","Deforestation crops",6
"641","13.6003539622297","102.972200530955","16","0.0104725012800342","0.759226290113914","Bântéay Méanchey","Cambodia","points","1","Non Forest stable",6
"419","12.2092593218637","106.566617404646","122","0.00435277422750455","5.0293188623105","Krâchéh","Cambodia","points","1","Non Forest stable",6
"24","13.1970275251295","105.845206450182","98","0.00647710492986354","2.52663550610382","Stœng Trêng","Cambodia","points","1","Forest stable",6
"646","11.2722241855486","105.800831213831","5","0.000433940116220455","4.39444609452385","Svay Rieng","Cambodia","points","1","Non Forest stable",6
"309","12.289033983139","104.327089185255","48","0.00232285343944673","0.364214948559618","Kâmpóng Chhnang","Cambodia","points","1","Non Forest stable",6
"270","14.0623005725471","104.414294436554","103","0.0038933955199983","2.44421657613119","Siemréab","Cambodia","points","1","Deforestation rubber",6
"709","12.8620290569102","106.658856798636","122","0.00113852289455787","1.33018062848716","Môndól Kiri","Cambodia","points","1","Forest stable",6
"824","13.5019133263352","103.376739308688","10","0.000193923737803227","2.34553552531786","Bântéay Méanchey","Cambodia","points","1","Non Forest stable",6
"798","12.5629381216694","105.803526011797","60","0.0122235028296495","1.45959363494641","Krâchéh","Cambodia","points","1","Deforestation rubber",6
"567","13.2594156220901","106.356318129751","116","0.0154033001391045","3.04257451638658","Krâchéh","Cambodia","points","1","Deforestation rubber",6
"444","12.254355253925","106.70197402783","142","0.00347115039427117","4.8299012553476","Krâchéh","Cambodia","points","1","Deforestation rubber",6
"504","11.5113650542462","105.239134879369","4","0.000798982572332555","4.17795327532484","Prey Vêng","Cambodia","points","1","Non Forest stable",6
"931","12.0493886356263","105.060633284987","19","0.00631298272843563","2.56446538733917","Kâmpóng Cham","Cambodia","points","1","Deforestation other",6
"555","13.5769224870405","106.692594632924","116","0.00228336398167645","4.95232546529097","Rôtânôkiri","Cambodia","points","1","Non Forest stable",6
"807","12.3845480799931","105.638182279983","44","0.0210080904355513","2.10604063756064","Kâmpóng Cham","Cambodia","points","1","Non Forest stable",6
"579","11.8522935537972","104.111980224339","163","0.0166049549286231","2.10187888628196","Kâmpóng Spœ","Cambodia","points","1","Forest stable",6
"597","12.6892249281263","107.297176930585","389","0.0199824539301226","5.57606560663282","Môndól Kiri","Cambodia","points","1","Non Forest stable",6
"720","14.1609794409928","103.972669660508","53","0.0039135875135748","5.6350940791828","Otdar Mean Chey","Cambodia","points","1","Non Forest stable",6
"486","11.4941291177792","104.101148851105","208","0.0234526156365361","1.27140165819785","Kâmpóng Spœ","Cambodia","points","1","Degradation",6
"261","14.0359930069303","103.535039972745","36","0.00223881788530994","1.44931307275231","Otdar Mean Chey","Cambodia","points","1","Deforestation other",6
"705","12.5111315906228","106.828697070799","137","0.0110576340706979","0.112574450613538","Môndól Kiri","Cambodia","points","1","Forest stable",6
"772","10.5501300565561","104.312754855305","16","0.00887242663941444","4.21860226360569","Kep","Cambodia","points","1","Non Forest stable",6
"424","10.8835907728865","103.777142615113","102","0.0389990211982018","3.87334165623902","Krong Preah Sihanouk","Cambodia","points","1","Non Forest stable",6
"402","13.2546829060694","106.299342049149","104","0.0128258304300622","3.03345352521037","Krâchéh","Cambodia","points","1","Non Forest stable",6
"52","13.412796942621","105.081004495745","65","0.0118376137815357","2.62781882025036","Preah Vihéar","Cambodia","points","1","Enhancement",6
"483","10.6309028972463","103.597887053131","100","0.00629405163874937","0.131067764746827","Krong Preah Sihanouk","Cambodia","points","1","Management",6
"719","11.0920288039298","104.509337118354","32","0.00146352967329781","2.75687701033545","Takêv","Cambodia","points","1","Non Forest stable",6
"83","11.8529583636463","104.476881467752","107","0.0114922647532412","1.46436360350291","Kâmpóng Chhnang","Cambodia","points","1","Deforestation crops",6
"418","12.4202059087999","104.70172061409","10","0.000871184411183691","1.25410146919023","Kâmpóng Chhnang","Cambodia","points","1","Forest stable",6
"455","13.4123361849519","104.447460845256","52","0.00277050362534592","4.71238898038469","Siemréab","Cambodia","points","1","Deforestation crops",6
"234","13.0872827343793","106.390959006707","82","0.00363785093080841","4.20629140372754","Môndól Kiri","Cambodia","points","1","Enhancement",6
"27","13.7655198298071","105.672242849808","139","0.00718930381830236","4.15576286215758","Stœng Trêng","Cambodia","points","1","Non Forest stable",6
"260","12.2110426489748","107.088874730805","301","0.0716996728388561","2.47771601576405","Môndól Kiri","Cambodia","points","1","Forest stable",6
"410","13.4627323397256","105.338020565483","64","0.00660607590184049","3.84941121870595","Preah Vihéar","Cambodia","points","1","Forest stable",6
"777","10.7302627848357","103.892225132681","22","0.0443663770337952","4.13366706144714","Krong Preah Sihanouk","Cambodia","points","1","Non Forest stable",6
"127","13.8788735621054","103.027622128","36","0.00117615903224328","2.51046593301088","Bântéay Méanchey","Cambodia","points","1","Non Forest stable",6
"324","11.6233673394459","104.406345305545","69","0.00376185857718569","0.999279294678046","Kâmpóng Spœ","Cambodia","points","1","Non Forest stable",6
"37","13.7971853922024","103.562683233522","25","0.000609462433502519","2.66886190143132","Siemréab","Cambodia","points","1","Deforestation crops",6
"731","14.293330029659","106.756458615839","743","0.0464071929082652","5.00271385453205","Rôtânôkiri","Cambodia","points","1","Forest stable",6
"381","12.1374282944038","104.323517650358","129","0.020279644388265","0.907997153980416","Kâmpóng Chhnang","Cambodia","points","1","Forest stable",6
"77","14.0381578879962","107.068730583348","178","0.0153968200991107","0.340280510327996","Rôtânôkiri","Cambodia","points","1","Forest stable",6
"193","10.9558654206881","103.720900489857","8","0.00331017770093202","4.29014145465575","Kaôh Kong","Cambodia","points","1","Enhancement",6
"100","10.985089518418","105.655769203056","3",NA,NA,"Svay Rieng","Cambodia","points","1","Non Forest stable",6
"728","13.0290033918499","104.915662037213","33","0.00252218790766209","2.42338425640729","Kâmpóng Thum","Cambodia","points","1","Degradation",6
"214","12.3795392232332","104.374532204732","39","0.00817561797358906","2.25300363342601","Kâmpóng Chhnang","Cambodia","points","1","Non Forest stable",6
"132","12.7499193513566","106.250233457221","72","0.00430948892146445","4.07128052942694","Krâchéh","Cambodia","points","1","Forest stable",6
"405","12.7772915813031","104.727413745133","11","0.000429781811730298","3.46889332931757","Kâmpóng Thum","Cambodia","points","1","Non Forest stable",6
"253","13.9810874477572","105.438137631123","115","0.00217048333637999","1.55431223447522e-15","Preah Vihéar","Cambodia","points","1","Forest stable",6
"780","11.8894873356401","104.839097839967","10","0.00111964179789584","6.03466274967845","Kâmpóng Cham","Cambodia","points","1","Non Forest stable",6
"892","10.957415464318","105.360881350825","7","0.00069951962412145","4.51722591219226","Prey Vêng","Cambodia","points","1","Non Forest stable",6
"9","12.2085542398835","103.618405582679","316","0.0297779262257604","3.29493267501604","Pouthisat","Cambodia","points","1","Forest stable",6
"787","11.330294246081","105.684362931535","7","0.000429542968814344","0.325658942272422","Svay Rieng","Cambodia","points","1","Non Forest stable",6
"36","14.131559695958","105.276226012665","111","0.00129010002293248","5.95416474750206","Preah Vihéar","Cambodia","points","1","Forest stable",6
"842","13.6247219350281","104.445300185689","80","0.00597253718381892","3.57266755379424","Preah Vihéar","Cambodia","points","1","Non Forest stable",6
"640","13.5759149488834","105.619348477876","119","0.0149573195127762","0.835114216411499","Stœng Trêng","Cambodia","points","1","Forest stable",6
"907","11.1474863217939","103.457922966235","5","0.00108524294633431","6.28318530717959","Kaôh Kong","Cambodia","points","1","Enhancement",6
"750","12.6387509386556","103.936152204873","13","0.000193576864267501","5.4888838062607","Pouthisat","Cambodia","points","1","Non Forest stable",6
